Year,Month,State,Municipality,Division,Fijo,Variable (Energía)
2018,ENERO,ESTADO DE MÉXICO,ATLACOMULCO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,ATLAUTLA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,AXAPUSCO,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,AYAPANGO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,CALIMAYA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,CAPULHUAC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,CHALCO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,CHAPA DE MOTA,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,CHAPULTEPEC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,CHIAUTLA,VALLE DE MÉXICO NORTE Y CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,CHICOLOAPAN,VALLE DE MÉXICO CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,CHICONCUAC,VALLE DE MÉXICO CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,CHIMALHUACAN,VALLE DE MÉXICO CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,COACALCO DE BERRIOZABAL,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,COCOTITLAN,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,COYOTEPEC,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,CUAUTITLAN,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,CUAUTITLAN IZCALLI,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,DONATO GUERRA,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,ECATEPEC DE MORELOS,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,ECATZINGO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,EL ORO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,HUEHUETOCA,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,HUEYPOXTLA,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,HUIXQUILUCAN,"VALLE DE MÉXICO NORTE, CENTRO Y SUR",65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,ISIDRO FABELA,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,IXTAPALUCA,VALLE DE MÉXICO SUR Y CENTRO ORIENTE,42.86,2.311
2018,ENERO,ESTADO DE MÉXICO,IXTAPAN DEL ORO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,IXTLAHUACA,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,JALTENCO,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,JILOTEPEC,BAJÍO,43.62,2.265
2018,ENERO,ESTADO DE MÉXICO,JILOTEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,JILOTZINGO,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,JIQUIPILCO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,JOCOTITLAN,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,JOQUICINGO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,JUCHITEPEC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,LA PAZ,VALLE DE MÉXICO CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,LERMA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,LUVIANOS,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,MALINALCO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,MELCHOR OCAMPO,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,METEPEC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,MEXICALTZINGO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,MORELOS,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,NAUCALPAN DE JUAREZ,VALLE DE MÉXICO NORTE Y CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,NEXTLALPAN,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,NEZAHUALCOYOTL,VALLE DE MÉXICO NORTE Y CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,NICOLAS ROMERO,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,NOPALTEPEC,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,OCOYOACAC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,OCUILAN,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,OTUMBA,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,OTZOLOAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,OTZOLOTEPEC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,OZUMBA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,PAPALOTLA,VALLE DE MÉXICO CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,POLOTITLAN,BAJÍO,43.62,2.265
2018,ENERO,ESTADO DE MÉXICO,POLOTITLAN,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,RAYON,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,SAN ANTONIO LA ISLA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,SAN FELIPE DEL PROGRESO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,SAN JOSE DEL RINCON,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,SAN MARTIN DE LAS PIRAMIDES,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,SAN MATEO ATENCO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,SANTO TOMAS,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,SOYANIQUILPAN DE JUAREZ,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TECAMAC,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TEJUPILCO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TEMAMATLA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TEMASCALAPA,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TEMASCALCINGO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TEMOAYA,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TENANCINGO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TENANGO DEL AIRE,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TENANGO DEL VALLE,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TEOLOYUCAN,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TEOTIHUACAN,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TEPETLAOXTOC,VALLE DE MÉXICO NORTE Y CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,TEPETLIXPA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TEPOTZOTLAN,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TEQUIXQUIAC,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TEXCALTITLAN,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TEXCALYACAC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TEXCOCO,VALLE DE MÉXICO CENTRO,57.16,2.076
2018,ENERO,ESTADO DE MÉXICO,TEZOYUCA,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TIANGUISTENCO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TIMILPAN,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TLALMANALCO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TLALNEPANTLA DE BAZ,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TLATLAYA,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TOLUCA,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,TOLUCA,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,TONANITLA,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TULTEPEC,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,TULTITLAN,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,ESTADO DE MÉXICO,VALLE DE BRAVO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,VALLE DE CHALCO SOLIDARIDAD,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,VILLA DEL CARBON,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,VILLA GUERRERO,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,VILLA VICTORIA,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,XALATLACO,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,XONACATLAN,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,ZACAZONAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,ZINACANTEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,ZINACANTEPEC,VALLE DE MÉXICO SUR,65.45,2.178
2018,ENERO,ESTADO DE MÉXICO,ZUMPAHUACAN,CENTRO SUR,47.45,2.404
2018,ENERO,ESTADO DE MÉXICO,ZUMPANGO,VALLE DE MÉXICO NORTE,64.18,2.185
2018,ENERO,GUANAJUATO,ABASOLO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,ACAMBARO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,APASEO EL ALTO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,APASEO EL GRANDE,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,ATARJEA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,CELAYA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,COMONFORT,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,CORONEO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,CORTAZAR,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,CUERAMARO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,DOCTOR MORA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,DOLORES HIDALGO CUNA DE LA IND,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,GUANAJUATO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,HUANIMARO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,IRAPUATO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,JARAL DEL PROGRESO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,JERECUARO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,LEON,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,MANUEL DOBLADO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,MOROLEON,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,MOROLEON,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,GUANAJUATO,OCAMPO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,PENJAMO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,PENJAMO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,GUANAJUATO,PUEBLO NUEVO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,PURISIMA DEL RINCON,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,ROMITA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SALAMANCA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SALVATIERRA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SAN DIEGO DE LA UNION,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SAN FELIPE,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SAN FRANCISCO DEL RINCËN,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SAN JOSE ITURBIDE,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SAN LUIS DE LA PAZ,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,GUANAJUATO,SAN MIGUEL DE ALLENDE,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SANTA CATARINA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SANTA CRUZ DE JUVENTINO ROSAS,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SANTIAGO MARAVATIO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,SILAO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,TARANDACUAO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,TARIMORO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,TIERRA BLANCA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,URIANGATO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,VALLE DE SANTIAGO,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,VALLE DE SANTIAGO,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,GUANAJUATO,VICTORIA,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,GUANAJUATO,VILLAGRAN,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,XICHU,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,GUANAJUATO,YURIRIA,BAJÍO,43.62,2.265
2018,ENERO,GUANAJUATO,YURIRIA,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,GUERRERO,ACAPULCO DE JUAREZ,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ACATEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,AHUACUOTZINGO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,AJUCHITLAN DEL PROGRESO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ALCOZAUCA DE GUERRERO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ALPOYECA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,APAXTLA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ARCELIA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ATENANGO DEL RIO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,GUERRERO,ATENANGO DEL RIO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ATLAMAJALCINGO DEL MONTE,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ATLIXTAC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ATOYAC DE ALVAREZ,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,AYUTLA DE LOS LIBRES,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,AZOYU,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,BENITO JUAREZ,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,BUENAVISTA DE CUELLAR,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,CHILAPA DE ALVAREZ,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,CHILPANCINGO DE LOS BRAVO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COAHUAYUTLA DE JOSE MARIA IZAZ,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,GUERRERO,COAHUAYUTLA DE JOSE MARIA IZAZ,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COCHOAPA EL GRANDE,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COCULA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COPALA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COPALILLO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COPANATOYAC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COYUCA DE BENITEZ,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,COYUCA DE CATALAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,CUAJINICUILAPA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,CUALAC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,CUAUHTEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,CUETZALA DEL PROGRESO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,CUTZAMALA DE PINZON,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,EDUARDO NERI,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,FLORENCIO VILLARREAL,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,GENERAL CANUTO A. NERI,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,GENERAL HELIODORO CASTILLO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,HUAMUXTITLAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,GUERRERO,HUAMUXTITLAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,HUITZUCO DE LOS FIGUEROA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,IGUALA DE LA INDEPENDENCIA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,IGUALAPA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ILIATENCO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,IXCATEOPAN DE CUAUHTEMOC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,JOSE JOAQUIN DE HERRERA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,JUAN R. ESCUDERO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,JUCHITAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,LA UNION DE ISIDORO MONTES DE,CENTRO OCCIDENTE,38.27,2.378
2018,ENERO,GUERRERO,LA UNION DE ISIDORO MONTES DE,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,LEONARDO BRAVO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,MALINALTEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,MARQUELIA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,MARTIR DE CUILAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,METLATONOC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,MOCHITLAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,OLINALA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,OMETEPEC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,PEDRO ASCENCIO ALQUISIRAS,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,PETATLAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,PILCAYA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,PILCAYA,SURESTE,72.38,2.368
2018,ENERO,GUERRERO,PUNGARABATO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,QUECHULTENANGO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,SAN LUIS ACATLAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,SAN MARCOS,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,SAN MIGUEL TOTOLAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TAXCO DE ALARCON,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TECOANAPA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TECPAN DE GALEANA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TELOLOAPAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TEPECOACUILCO DE TRUJANO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TETIPAC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TIXTLA DE GUERRERO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TLACOACHISTLAHUACA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TLACOAPA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TLALCHAPA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TLALIXTAQUILLA DE MALDONADO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TLAPA DE COMONFORT,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,TLAPEHUALA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,XALPATLAHUAC,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,XOCHIHUEHUETLAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,GUERRERO,XOCHIHUEHUETLAN,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,XOCHISTLAHUACA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ZAPOTITLAN TABLAS,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ZIHUATANEJO DE AZUETA,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ZIRANDARO,CENTRO SUR,47.45,2.404
2018,ENERO,GUERRERO,ZITLALA,CENTRO SUR,47.45,2.404
2018,ENERO,HIDALGO,ACATLAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ACAXOCHITLAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ACTOPAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,AGUA BLANCA DE ITURBIDE,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,AJACUBA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ALFAJAYUCAN,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,ALFAJAYUCAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ALMOLOYA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,APAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ATITALAQUIA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ATLAPEXCO,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,ATOTONILCO DE TULA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ATOTONILCO EL GRANDE,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,CALNALI,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,CARDONAL,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,CHAPANTONGO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,CHAPULHUACAN,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,CHILCUAUTLA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,CUAUTEPEC DE HINOJOSA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,EL ARENAL,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,ELOXOCHITLAN,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,EMILIANO ZAPATA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,EPAZOYUCAN,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,FRANCISCO I. MADERO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,HUASCA DE OCAMPO,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,HUAUTLA,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,HUAUTLA,GOLFO CENTRO Y ORIENTE,46.81,2.420
2018,ENERO,HIDALGO,HUAZALINGO,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,HUEHUETLA,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,HUEHUETLA,GOLFO CENTRO Y ORIENTE,46.81,2.420
2018,ENERO,HIDALGO,HUEJUTLA DE REYES,GOLFO CENTRO Y ORIENTE,46.81,2.420
2018,ENERO,HIDALGO,HUICHAPAN,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,IXMIQUILPAN,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,JACALA DE LEDEZMA,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,JALTOCAN,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,JUAREZ HIDALGO,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,LA MISION,BAJÍO,43.62,2.265
2018,ENERO,HIDALGO,LOLOTLA,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,METEPEC,GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,METZTITLAN,BAJÍO Y GOLFO CENTRO,44.78,2.557
2018,ENERO,HIDALGO,MINERAL DE LA REFORMA,CENTRO ORIENTE,42.86,2.311
2018,ENERO,HIDALGO,MINERAL DEL CHICO,CENTRO ORIENTE,42.86,2.311
